id,asn_dn,brand,country,delivered_to_client_date,delivery_recorded_date,dosage,dosage_form,first_line_designation,freight_cost,fulfill_via,item_description,line_item_insurance,line_item_quantity,line_item_value,managed_by,manufacturing_site,molecule_test_type,pack_price,po_sent_to_vendor_date,po_so,pq,pq_first_sent_to_client_date,product_group,project_code,scheduled_delivery_date,shipment_mode,sub_classification,unit_of_measure,unit_price,vendor,vendor_inco_term,weight
33833,ASN-8303,Ziagen,South Africa,01-Jul-10,01-Jul-10,20mg/ml,Oral solution,Yes,Freight Included in Commodity Cost,Direct Drop,"Abacavir 20mg/ml [Ziagen], oral solution, Bottle, 240 ml",2629.74,80884,1219730.72,PMO - US,GSK Mississauga (Canada),Abacavir,15.08,3/25/10,SCMS-69550,FPQ-5379,3/24/10,ARV,161-ZA-T30,01-Jul-10,Air,Pediatric,240,0.06,ASPEN PHARMACARE,DDP,Weight Captured Separately
11620,DN-1124,Generic,Nigeria,19-Mar-09,19-Mar-09,150/200/30mg,Tablet - FDC,Yes,11492.86,From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",161.99,11608,82648.96,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,7.12,N/A - From RDC,SO-20960,Pre-PQ Process,Pre-PQ Process,ARV,112-NG-T01,19-Mar-09,Air Charter,Adult,60,0.12,SCMS from RDC,N/A - From RDC,1871
11900,DN-706,Bioline,Kenya,08-Apr-08,08-Apr-08,MIssing,Test kit,Yes,838.83,From RDC,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",86.02,2688,53760.0,PMO - US,"Standard Diagnostics, Korea","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",20.0,N/A - From RDC,SO-1599,Pre-PQ Process,Pre-PQ Process,HRDT,102-KE-T01,08-Apr-08,Truck,HIV test,25,0.8,SCMS from RDC,N/A - From RDC,965
63907,ASN-12152,Videx,Guatemala,12-Sep-11,12-Sep-11,25mg,Chewable/dispersible tablet,No,Freight Included in Commodity Cost,Direct Drop,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",11.29,150,6843.0,PMO - US,"BMS Meymac, France",Didanosine,45.62,1/25/11,SCMS-98040,FPQ-6944,1/17/11,ARV,202-GT-T30,12-Sep-11,Air,Pediatric,60,0.76,IDIS LIMITED,DDU,Weight Captured Separately
41214,ASN-21501,Generic,Tanzania,04-Oct-13,04-Oct-13,600/200/300mg,Tablet - FDC,Yes,118541.26,Direct Drop,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",3281.86,216755,2653081.2,PMO - US,Mylan (formerly Matrix) Nashik,Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,12.24,7/16/13,SCMS-198800,FPQ-12540,07-03-13,ARV,109-TZ-T30,04-Oct-13,Air,Adult,30,0.41,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),EXW,28678
31847,ASN-32412,Norvir,South Africa,27-May-15,27-May-15,80mg/ml,Oral solution,Yes,Freight Included in Commodity Cost,Direct Drop,"Ritonavir 80mg/ml [Norvir], oral solution, cool, Bottle, 90 ml",0.01,1,4.97,PMO - US,ABBVIE (Abbott) France,Ritonavir,4.97,5/27/15,SCMS-277982,FPQ-15950,2/20/15,ARV,116-ZA-T30,27-May-15,Truck,Pediatric,90,0.06,PHARMACY DIRECT,DDP,Weight Captured Separately
62158,ASN-32122,Generic,South Africa,12-May-15,12-May-15,600mg,Tablet,No,Freight Included in Commodity Cost,Direct Drop,"Efavirenz 600mg, tablets, 30 Tabs",0.39,34,383.14,PMO - US,"Aurobindo Unit III, India",Efavirenz,11.27,05-11-15,SCMS-259075,FPQ-14942,09-11-14,ARV,116-ZA-T30,12-May-15,Truck,Adult,30,0.38,PHARMACY DIRECT,DDP,Weight Captured Separately
10401,ASN-4500,Determine,Kenya,07-Aug-09,07-Aug-09,MIssing,Test kit,Yes,17662.98,Direct Drop,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1176,7500,600000.0,PMO - US,Inverness Japan,"HIV 1/2, Determine Complete HIV Kit",80.0,04-06-09,SCMS-42960,Pre-PQ Process,Pre-PQ Process,HRDT,102-KE-T01,07-Aug-09,Air,HIV test,100,0.8,"Orgenics, Ltd",EXW,2215
82752,DN-3999,Generic,Nigeria,30-Oct-14,03-Nov-14,150/300/200mg,Tablet - FDC,Yes,49570,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",377.73,45307,367439.77,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Nevirapine/Zidovudine,8.11,N/A - From RDC,SO-48891,FPQ-14156,4/25/14,ARV,151-NG-T30,30-Nov-14,Air Charter,Adult,60,0.14,SCMS from RDC,N/A - From RDC,20329
10541,DN-17,Viread,Mozambique,09-Jan-07,09-Jan-07,300mg,Tablet,Yes,1338.04,From RDC,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",MIssing,747,12699.0,PMO - US,Gilead(Nycomed) Oranienburg DE,Tenofovir Disoproxil Fumarate,17.0,N/A - From RDC,SO-324,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,09-Jan-07,Air,Adult,30,0.57,SCMS from RDC,N/A - From RDC,84
12073,DN-247,Kaletra,Tanzania,30-Jul-07,30-Jul-07,80/20mg/ml,Oral solution,No,See DN-247 (ID#:11139),From RDC,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",9.67,147,6041.7,PMO - US,ABBVIE (Abbott) Logis. UK,Lopinavir/Ritonavir,41.1,N/A - From RDC,SO-496,Pre-PQ Process,Pre-PQ Process,ARV,109-TZ-T01,30-Jul-07,Air,Pediatric,300,0.14,SCMS from RDC,N/A - From RDC,See DN-247 (ID#:11139)
84274,DN-3218,Generic,Uganda,23-Jul-13,23-Jul-13,600/300/300mg,Tablet - FDC,Yes,2486.5,From RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",467.57,35930,377983.6,PMO - US,Hetero Unit III Hyderabad IN,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,10.52,N/A - From RDC,SO-43631,FPQ-10945,11-06-12,ARV,114-UG-T30,31-Jul-13,Air,Adult,30,0.35,SCMS from RDC,N/A - From RDC,4811
41418,ASN-5461,Generic,South Africa,28-Oct-09,28-Oct-09,1mg/ml,Oral solution,Yes,Freight Included in Commodity Cost,Direct Drop,"Stavudine 1mg/ml, powder for oral solution, 200 ml",24.14,4500,12317.21,PMO - US,"Aurobindo Unit III, India",Stavudine,2.74,9/22/09,SCMS-50370,FPQ-3596,05-07-09,ARV,116-ZA-T30,28-Oct-09,Truck,Pediatric,200,0.01,S. BUYS WHOLESALER,DDP,Weight Captured Separately
30462,ASN-5453,Generic,South Africa,28-Oct-09,28-Oct-09,1mg/ml,Oral solution,Yes,Freight Included in Commodity Cost,Direct Drop,"Stavudine 1mg/ml, powder for oral solution, 200 ml",2.68,500,1368.58,PMO - US,"Aurobindo Unit III, India",Stavudine,2.74,9/22/09,SCMS-50360,FPQ-3596,05-07-09,ARV,116-ZA-T30,28-Oct-09,Truck,Pediatric,200,0.01,S. BUYS WHOLESALER,DDP,Weight Captured Separately
10761,DN-1194,Truvada,Nigeria,30-Apr-09,30-Apr-09,300/200mg,Tablet - FDC,Yes,2922.53,From RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",174.52,3392,89040.0,PMO - US,"Aspen-OSD, Port Elizabeth, SA",Emtricitabine/Tenofovir Disoproxil Fumarate,26.25,N/A - From RDC,SO-21787,Pre-PQ Process,Pre-PQ Process,ARV,151-NG-T01,30-Apr-09,Air,Adult,30,0.88,SCMS from RDC,N/A - From RDC,298
86510,DN-2818,Generic,Nigeria,13-Aug-12,13-Aug-12,200mg,Tablet,No,See DN-2818 (ID#:85894),From RDC,"Nevirapine 200mg, tablets, 60 Tabs",294.37,86761,209961.62,PMO - US,Hetero Unit III Hyderabad IN,Nevirapine,2.42,N/A - From RDC,SO-42936,FPQ-9432,03-01-12,ARV,151-NG-T30,31-Aug-12,Air,Adult,60,0.04,SCMS from RDC,N/A - From RDC,See DN-2818 (ID#:85894)
19346,ASN-28021,Generic,South Africa,28-Aug-14,28-Aug-14,200/300mg,Tablet - FDC,No,Freight Included in Commodity Cost,Direct Drop,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",0.34,11,332.32,PMO - US,"Aurobindo Unit III, India",Emtricitabine/Tenofovir Disoproxil Fumarate,30.21,8/28/14,SCMS-238553,FPQ-13973,4/30/14,ARV,116-ZA-T30,28-Aug-14,Truck,Adult,30,1.01,PHARMACY DIRECT,DDP,Weight Captured Separately
86024,DN-3439,Generic,Mozambique,30-Jan-14,17-Feb-14,600mg,Tablet,No,See DN-3439 (ID#:85423),From RDC,"Efavirenz 600mg, tablets, 30 Tabs",205.96,50000,166500.0,PMO - US,"Cipla, Goa, India",Efavirenz,3.33,N/A - From RDC,SO-45894,FPQ-12416,6/28/13,ARV,111-MZ-T30,31-Jan-14,Truck,Adult,30,0.11,SCMS from RDC,N/A - From RDC,See DN-3439 (ID#:85423)
26849,ASN-8694,Generic,South Africa,15-Dec-10,15-Dec-10,600mg,Tablet,Yes,Freight Included in Commodity Cost,Direct Drop,"Efavirenz 600mg, tablets, 30 Tabs",1052.2,108211,488031.61,PMO - US,"Aurobindo Unit III, India",Efavirenz,4.51,6/17/10,SCMS-75660,FPQ-5648,06-02-10,ARV,161-ZA-T30,12-Oct-10,Ocean,Adult,30,0.15,Aurobindo Pharma Limited,DDP,Weight Captured Separately
86104,DN-3833,Aluvia,Zambia,04-Sep-14,06-Oct-14,200/50mg,Tablet,No,See DN-3833 (ID#:82691),From RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",695.99,35822,677035.8,PMO - US,ABBVIE Ludwigshafen Germany,Lopinavir/Ritonavir,18.9,N/A - From RDC,SO-47204,FPQ-13221,10/31/13,ARV,110-ZM-T30,29-Aug-14,Truck,Adult,120,0.16,SCMS from RDC,N/A - From RDC,See DN-3833 (ID#:82691)
11974,DN-1176,Generic,Mozambique,20-May-09,20-May-09,200mg,Capsule,No,See DN-1176 (ID#:11973),From RDC,"Efavirenz 200mg, capsule, 90 Caps",21.53,720,10987.2,PMO - US,"Aurobindo Unit III, India",Efavirenz,15.26,N/A - From RDC,SO-17530,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,20-May-09,Air,Pediatric,90,0.17,SCMS from RDC,N/A - From RDC,See DN-1176 (ID#:11973)
70144,ASN-29503,Uni-Gold,South Sudan,09-Jan-15,19-Jan-15,MIssing,Test kit,No,See ASN-29503 (ID#:13571),Direct Drop,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",1.15,35,1120.0,PMO - US,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",32.0,07-01-14,SCMS-245240,FPQ-14470,6/17/14,HRDT,105-SS-T30,09-Jan-15,Air,HIV test,20,1.6,"Trinity Biotech, Plc",EXW,See ASN-29503 (ID#:13571)
33948,ASN-27606,Generic,South Africa,05-Aug-14,05-Aug-14,600mg,Tablet,No,Freight Included in Commodity Cost,Direct Drop,"Efavirenz 600mg, tablets, 30 Tabs",0.96,60,935.76,PMO - US,"Aurobindo Unit III, India",Efavirenz,15.6,08-05-14,SCMS-238552,FPQ-13973,4/30/14,ARV,116-ZA-T30,05-Aug-14,Truck,Adult,30,0.52,PHARMACY DIRECT,DDP,Weight Captured Separately
12109,DN-332,Generic,Ethiopia,04-Sep-07,04-Sep-07,10mg/ml,Oral solution,No,See DN-332 (ID#:10613),From RDC,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",37.67,11950,23541.5,PMO - US,"Aurobindo Unit III, India",Lamivudine,1.97,N/A - From RDC,SO-914,Pre-PQ Process,Pre-PQ Process,ARV,117-ET-T01,04-Sep-07,MIssing,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,See DN-332 (ID#:10613)
40936,ASN-17176,Generic,Vietnam,14-Dec-12,14-Dec-12,300mg,Tablet,No,See ASN-17176 (ID#:20219),Direct Drop,"Abacavir 300mg, tablets, 60 Tabs",6.96,385,4966.5,PMO - US,Hetero Unit III Hyderabad IN,Abacavir,12.9,8/15/12,SCMS-156310,FPQ-10286,7/25/12,ARV,108-VN-T30,14-Dec-12,Air,Adult,60,0.22,HETERO LABS LIMITED,EXW,See ASN-17176 (ID#:20219)
86283,DN-1717,Generic,Nigeria,31-Mar-10,31-Mar-10,150/300mg,Tablet - FDC,Yes,Freight Included in Commodity Cost,From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",203.46,10773,94371.48,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Zidovudine,8.76,N/A - From RDC,SO-35052,FPQ-4537,11-06-09,ARV,151-NG-T30,19-Apr-10,Air Charter,Adult,60,0.15,SCMS from RDC,N/A - From RDC,859
83196,DN-3458,Generic,Tanzania,25-Feb-14,13-Mar-14,200/300mg,Tablet - FDC,Yes,5989.25,From RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",15.81,2178,12784.86,PMO - US,"Aurobindo Unit III, India",Emtricitabine/Tenofovir Disoproxil Fumarate,5.87,N/A - From RDC,SO-45995,FPQ-12587,07-04-13,ARV,109-TZ-T30,31-Dec-13,Truck,Adult,30,0.2,SCMS from RDC,N/A - From RDC,2304
12044,DN-60,Generic,CÃte dIvoire,04-May-07,04-May-07,150/300mg,Tablet - FDC,Yes,1470,From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",MIssing,1000,10250.0,PMO - US,"Aurobindo Unit III, India",Lamivudine/Zidovudine,10.25,N/A - From RDC,SO-411,Pre-PQ Process,Pre-PQ Process,ARV,100-CI-T01,04-May-07,MIssing,Adult,60,0.17,SCMS from RDC,N/A - From RDC,114
85558,DN-4112,Generic,Zimbabwe,06-Feb-15,06-Feb-15,600/300/300mg,Tablet - FDC,No,See DN-4112 (ID#:84448),From RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",745.93,74346,725616.96,PMO - US,Hetero Unit III Hyderabad IN,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,9.76,N/A - From RDC,SO-49170,FPQ-14458,6/13/14,ARV,113-ZW-T30,06-Mar-15,Truck,Adult,30,0.33,SCMS from RDC,N/A - From RDC,See DN-4112 (ID#:84448)
84743,DN-2809,Generic,CÃte dIvoire,27-Aug-12,27-Aug-12,200/50mg,Tablet,No,See DN-2809 (ID#:83616),From RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",535.56,13033,381997.23,PMO - US,"Aurobindo Unit III, India",Lopinavir/Ritonavir,29.31,N/A - From RDC,SO-41490,FPQ-9261,1/30/12,ARV,104-CI-T30,17-Sep-12,Truck,Adult,120,0.24,SCMS from RDC,N/A - From RDC,See DN-2809 (ID#:83616)
86651,DN-3517,Generic,CÃte dIvoire,05-Feb-14,04-Mar-14,150/300/200mg,Tablet - FDC,Yes,42859.56,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",957.39,93700,773962.0,PMO - US,Hetero Unit III Hyderabad IN,Lamivudine/Nevirapine/Zidovudine,8.26,N/A - From RDC,SO-44200,FPQ-11253,12/14/12,ARV,104-CI-T30,10-Feb-14,Truck,Adult,60,0.14,SCMS from RDC,N/A - From RDC,12220
84423,DN-3995,Generic,Nigeria,30-Oct-14,03-Nov-14,150/300mg,Tablet - FDC,Yes,14251,From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",514.97,76832,500944.64,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Zidovudine,6.52,N/A - From RDC,SO-48904,FPQ-14156,4/25/14,ARV,151-NG-T30,31-Oct-14,Air Charter,Adult,60,0.11,SCMS from RDC,N/A - From RDC,6780
83077,DN-2845,Generic,Rwanda,30-Oct-12,30-Oct-12,200/50mg,Tablet,Yes,5825.17,From RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",456.85,10979,325856.72,PMO - US,Mylan (formerly Matrix) Nashik,Lopinavir/Ritonavir,29.68,N/A - From RDC,SO-42760,FPQ-10119,6/18/12,ARV,107-RW-T30,31-Oct-12,Air,Adult,120,0.25,SCMS from RDC,N/A - From RDC,2881
54471,ASN-32901,Generic,Nigeria,05-Aug-15,10-Aug-15,300/100mg,Tablet,Yes,Invoiced Separately,Direct Drop,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",211.69,11440,205920.0,PMO - US,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Atazanavir/Ritonavir,18.0,8/29/14,SCMS-254170,FPQ-14780,8/13/14,ARV,151-NG-T30,05-Aug-15,Air,Adult,30,0.6,EMCURE PHARMACEUTICALS LTD,EXW,Weight Captured Separately
12277,DN-1215,Generic,Mozambique,28-Jun-09,28-Jun-09,150/200/30mg,Tablet - FDC,No,See DN-1215 (ID#:10764),From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",248.63,17618,126849.6,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,7.2,N/A - From RDC,SO-28550,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,28-Jun-09,Air,Adult,60,0.12,SCMS from RDC,N/A - From RDC,See DN-1215 (ID#:10764)
82810,DN-4309,Aluvia,Uganda,23-Jul-15,23-Jul-15,200/50mg,Tablet,No,See DN-4309 (ID#:82809),From RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",593.41,27048,504174.72,PMO - US,ABBVIE Ludwigshafen Germany,Lopinavir/Ritonavir,18.64,N/A - From RDC,SO-50052,FPQ-15294,11-03-14,ARV,114-UG-T30,31-Jul-15,Truck,Adult,120,0.16,SCMS from RDC,N/A - From RDC,See DN-4309 (ID#:82809)
82962,DN-2272,Generic,Zambia,05-Aug-11,05-Aug-11,300mg,Tablet,Yes,3949.19,From RDC,"Abacavir 300mg, tablets, 60 Tabs",127.18,5125,77080.0,PMO - US,Mylan (formerly Matrix) Nashik,Abacavir,15.04,N/A - From RDC,SO-38940,FPQ-6677,11-08-10,ARV,110-ZM-T30,22-Aug-11,Truck,Adult,60,0.25,SCMS from RDC,N/A - From RDC,523
85705,DN-2006,Generic,Ethiopia,13-Sep-10,13-Sep-10,150mg,Tablet,Yes,530.36,From RDC,"Lamivudine 150mg, tablets, 60 Tabs",9.04,1800,4194.0,PMO - US,"Aurobindo Unit III, India",Lamivudine,2.33,N/A - From RDC,SO-36680,FPQ-5581,4/28/10,ARV,117-ET-T30,15-Sep-10,Air,Adult,60,0.04,SCMS from RDC,N/A - From RDC,74
24285,ASN-28627,Generic,South Africa,03-Oct-14,03-Oct-14,250mg,Delayed-release capsules,No,Freight Included in Commodity Cost,Direct Drop,"Didanosine 250mg, delayed-release capsules, 30 Caps",0.02,1,15.25,PMO - US,"Aurobindo Unit III, India",Didanosine,15.25,10-03-14,SCMS-238554,FPQ-13973,4/30/14,ARV,116-ZA-T30,03-Oct-14,Truck,Adult,30,0.51,PHARMACY DIRECT,DDP,Weight Captured Separately
2947,ASN-1231,Generic,Vietnam,22-Jan-08,22-Jan-08,15mg,Capsule,Yes,2426.05,Direct Drop,"Stavudine 15mg, capsules, 60 Caps",0.96,400,600.0,PMO - US,"Aurobindo Unit III, India",Stavudine,1.5,12-05-07,SCMS-14930,Pre-PQ Process,Pre-PQ Process,ARV,108-VN-T01,22-Jan-08,Air,Adult,60,0.02,Aurobindo Pharma Limited,EXW,83
85296,DN-2811,Generic,Guyana,29-Aug-12,29-Aug-12,10mg/ml,Oral suspension,No,See DN-2811 (ID#:83067),From RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",0.79,288,561.6,PMO - US,"Aurobindo Unit III, India",Nevirapine,1.95,N/A - From RDC,SO-42780,FPQ-10252,07-05-12,ARV,105-GY-T30,02-Oct-12,Air,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,See DN-2811 (ID#:83067)
84696,DN-2496,Generic,"Congo, DRC",14-Feb-12,14-Feb-12,200/50mg,Tablet,No,See DN-2496 (ID#:82434),From RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",0.8,17,573.58,PMO - US,"Aurobindo Unit III, India",Lopinavir/Ritonavir,33.74,N/A - From RDC,SO-41134,FPQ-8840,11/21/11,ARV,101-CD-T30,16-Mar-12,Air,Adult,120,0.28,SCMS from RDC,N/A - From RDC,See DN-2496 (ID#:82434)
19656,ASN-9052,Generic,South Africa,15-Dec-10,15-Dec-10,150mg,Tablet,Yes,12225.76,Direct Drop,"Lamivudine 150mg, tablets, 60 Tabs",898.44,168711,416716.17,PMO - US,"Strides, Bangalore, India.",Lamivudine,2.47,9/21/10,SCMS-84250,FPQ-6262,8/31/10,ARV,161-ZA-T30,15-Dec-10,Ocean,Adult,60,0.04,STRIDES ARCOLAB LIMITED,DDP,8183
36784,ASN-24415,Generic,South Africa,06-Feb-14,06-Feb-14,200mg,Capsule,No,Freight Included in Commodity Cost,Direct Drop,"Efavirenz 200mg, capsule, 90 Caps",4.59,168,3709.29,PMO - US,"Aurobindo Unit III, India",Efavirenz,22.08,12-02-13,SCMS-215370,FPQ-13035,10-08-13,ARV,116-ZA-T30,06-Feb-14,Truck,Pediatric,90,0.25,S. BUYS WHOLESALER,DDP,Weight Captured Separately
22661,ASN-27796,Generic,Haiti,14-Oct-14,20-Oct-14,150/300/200mg,Tablet - FDC,Yes,17036.99,Direct Drop,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",165.16,19835,160663.5,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Zidovudine,8.1,4/30/14,SCMS-233970,FPQ-13797,3/20/14,ARV,106-HT-T30,14-Oct-14,Air,Adult,60,0.13,CIPLA LIMITED,EXW,2866
17796,ASN-31639,Kaletra,Zambia,09-Jun-15,09-Jun-15,80/20mg/ml,Oral solution,Yes,13894.08,Direct Drop,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",71.79,2266,69838.12,PMO - US,ABBVIE (Abbott) Logis. UK,Lopinavir/Ritonavir,30.82,8/20/14,SCMS-253021,FPQ-14790,8/13/14,ARV,110-ZM-T30,09-Jun-15,Air,Pediatric,300,0.1,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),FCA,2277
79785,ASN-26882,Generic,South Africa,25-Jun-14,25-Jun-14,200mg,Capsule,No,Freight Included in Commodity Cost,Direct Drop,"Efavirenz 200mg, capsule, 90 Caps",0.48,20,471.74,PMO - US,"Aurobindo Unit III, India",Efavirenz,23.59,6/25/14,SCMS-238551,FPQ-13973,4/30/14,ARV,116-ZA-T30,25-Jun-14,Truck,Pediatric,90,0.26,PHARMACY DIRECT,DDP,Weight Captured Separately
86027,DN-3458,Generic,Tanzania,25-Feb-14,13-Mar-14,200/300mg,Tablet - FDC,No,See DN-3458 (ID#:83196),From RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",2.45,337,1978.19,PMO - US,Mylan (formerly Matrix) Nashik,Emtricitabine/Tenofovir Disoproxil Fumarate,5.87,N/A - From RDC,SO-45995,FPQ-12587,07-04-13,ARV,109-TZ-T30,31-Dec-13,Truck,Adult,30,0.2,SCMS from RDC,N/A - From RDC,See DN-3458 (ID#:83196)
84944,DN-3780,Generic,Zimbabwe,11-Jul-14,04-Aug-14,200mg,Tablet,Yes,13770.65,From RDC,"Nevirapine 200mg, tablets, 60 Tabs",103.89,44716,101058.16,PMO - US,Hetero Unit III Hyderabad IN,Nevirapine,2.26,N/A - From RDC,SO-47530,FPQ-13508,12/24/13,ARV,113-ZW-T30,30-Jul-14,Truck,Adult,60,0.04,SCMS from RDC,N/A - From RDC,5925
12218,DN-964,Determine,Kenya,21-Oct-08,21-Oct-08,MIssing,Test kit,No,See DN-964 (ID#:10987),From RDC,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",783.9,5000,399950.0,PMO - US,Inverness Japan,"HIV 1/2, Determine HIV Kit, without Lancets",79.99,N/A - From RDC,SO-11430,Pre-PQ Process,Pre-PQ Process,HRDT,102-KE-T01,21-Oct-08,Truck,HIV test,100,0.8,SCMS from RDC,N/A - From RDC,See DN-964 (ID#:10987)
72892,ASN-10576,Generic,South Africa,03-Jun-11,03-Jun-11,200mg,Capsule,Yes,4573.2,Direct Drop,"Efavirenz 200mg, capsule, 90 Caps",373.47,17357,173222.86,PMO - US,"Aurobindo Unit III, India",Efavirenz,9.98,9/24/10,SCMS-83730,FPQ-6262,8/31/10,ARV,161-ZA-T30,03-May-11,Ocean,Pediatric,90,0.11,Aurobindo Pharma Limited,DDP,2301
12874,DN-1168,Generic,Zimbabwe,27-Apr-09,27-Apr-09,150/200/30mg,Tablet - FDC,No,See DN-1168 (ID#:11031),From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",1102.3,76000,562400.0,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,7.4,N/A - From RDC,SO-18110,Pre-PQ Process,Pre-PQ Process,ARV,113-ZW-T01,27-Apr-09,Truck,Adult,60,0.12,SCMS from RDC,N/A - From RDC,See DN-1168 (ID#:11031)
85140,DN-1994,Generic,Nigeria,17-Aug-10,17-Aug-10,200mg,Tablet,Yes,6147.14,From RDC,"Nevirapine 200mg, tablets, 60 Tabs",168.34,28600,78078.0,PMO - US,"Aurobindo Unit III, India",Nevirapine,2.73,N/A - From RDC,SO-36464,FPQ-5023,02-10-10,ARV,151-NG-T30,12-Aug-10,Air Charter,Adult,60,0.05,SCMS from RDC,N/A - From RDC,3344
42757,ASN-9989,Norvir,CÃte dIvoire,09-Mar-11,09-Mar-11,100mg,Tablet,Yes,4520.66,Direct Drop,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",59.28,4014,27495.9,PMO - US,ABBVIE Ludwigshafen Germany,Ritonavir,6.85,1/15/10,SCMS-62970,FPQ-4698,12/28/09,ARV,104-CI-T30,09-Mar-11,Air,Adult,60,0.11,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),FCA,507
12413,DN-382,Bioline,Zimbabwe,05-Oct-07,05-Oct-07,MIssing,Test kit,Yes,3085.84,From RDC,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",79.74,2492,49840.0,PMO - US,"Standard Diagnostics, Korea","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",20.0,N/A - From RDC,SO-891,Pre-PQ Process,Pre-PQ Process,HRDT,113-ZW-T01,05-Oct-07,Truck,HIV test,25,0.8,SCMS from RDC,N/A - From RDC,738
